freq,PSD
5.34021978021978,6.48237208163714e-05
5.38659340659341,6.44563382969065e-05
5.43296703296703,6.414527766532e-05
5.47934065934066,6.38941304028473e-05
5.52571428571429,6.37049943077556e-05
5.57208791208791,6.35785847394927e-05
5.61846153846154,6.35144195422847e-05
5.66483516483516,6.35110575760655e-05
5.71120879120879,6.35663683926714e-05
5.75758241758242,6.36778102280388e-05
5.80395604395604,6.38426950611225e-05
5.85032967032967,6.40584227572973e-05
5.8967032967033,6.43226708481203e-05
5.94307692307692,6.46335317636477e-05
5.98945054945055,6.49895947318373e-05
6.03582417582418,6.53899745031725e-05
6.0821978021978,6.5834293034457e-05
6.12857142857143,6.63226228978774e-05
6.17494505494505,6.68554022779268e-05
6.22131868131868,6.74333309965463e-05
6.26769230769231,6.80572552903743e-05
6.31406593406593,6.87280464570909e-05
6.36043956043956,6.9446475519865e-05
6.40681318681319,7.02130833125604e-05
6.45318681318681,7.10280434168612e-05
6.49956043956044,7.18910146279455e-05
6.54593406593407,7.28009803486905e-05
6.59230769230769,7.37560745458447e-05
6.63868131868132,7.47533974307858e-05
6.68505494505494,7.57888284075388e-05
6.73142857142857,7.6856848435698e-05
6.7778021978022,7.79503880560109e-05
6.82417582417582,7.90607201845965e-05
6.87054945054945,8.01774177565624e-05
6.91692307692308,8.1288394941185e-05
6.9632967032967,8.23800467761552e-05
7.00967032967033,8.34374958065728e-05
7.05604395604396,8.44449461118029e-05
7.10241758241758,8.53861356887251e-05
7.14879120879121,8.62448684712098e-05
7.19516483516484,8.70055983468567e-05
7.24153846153846,8.76540304122567e-05
7.28791208791209,8.817770027753e-05
7.33428571428571,8.85664911295167e-05
7.38065934065934,8.88130507952489e-05
7.42703296703297,8.89130771353619e-05
7.47340659340659,8.88654492777294e-05
7.51978021978022,8.86721936688384e-05
7.56615384615385,8.83382866086153e-05
7.61252747252747,8.7871307632525e-05
7.6589010989011,8.72809695881754e-05
7.70527472527472,8.65785604181814e-05
7.75164835164835,8.57763376428859e-05
7.79802197802198,8.488691880472e-05
7.8443956043956,8.39227095463265e-05
7.89076923076923,8.2895405799503e-05
7.93714285714286,8.1815598375993e-05
7.98351648351648,8.06924979762138e-05
8.02989010989011,7.95337873531339e-05
8.07626373626374,7.8345596231632e-05
8.12263736263736,7.713258467044e-05
8.16901098901099,7.58981127680962e-05
8.21538461538461,7.46444695925699e-05
8.26175824175824,7.33731322689675e-05
8.30813186813187,7.20850272617928e-05
8.35450549450549,7.0780769687662e-05
8.40087912087912,6.94608623758783e-05
8.44725274725275,6.81258435596599e-05
8.49362637362637,6.67763796472766e-05
8.54,6.54133066248839e-05
8.58637362637363,6.40376295287448e-05
8.63274725274725,6.26504935299176e-05
8.67912087912088,6.12531421747981e-05
8.7254945054945,5.98468781555994e-05
8.77186813186813,5.84330398313643e-05
8.81824175824176,5.70130029804539e-05
8.86461538461538,5.55882124912558e-05
8.91098901098901,5.41602435220421e-05
8.95736263736264,5.27308867211436e-05
9.00373626373626,5.13022479656056e-05
9.05010989010989,4.98768501947025e-05
9.09648351648352,4.8457723561734e-05
9.14285714285714,4.70484703950034e-05
9.18923076923077,4.56532932557267e-05
9.2356043956044,4.42769774563518e-05
9.28197802197802,4.29248233867554e-05
9.32835164835165,4.16025284465711e-05
9.37472527472528,4.03160228400772e-05
9.4210989010989,3.90712675285044e-05
9.46747252747253,3.78740259002311e-05
9.51384615384615,3.6729622962857e-05
9.56021978021978,3.5642706952039e-05
9.60659340659341,3.4617028178928e-05
9.65296703296703,3.36552487959952e-05
9.69934065934066,3.27587951281432e-05
9.74571428571429,3.19277615243514e-05
9.79208791208791,3.11608715895408e-05
9.83846153846154,3.0455499405497e-05
9.88483516483516,2.98077501626041e-05
9.93120879120879,2.92125966747906e-05
9.97758241758242,2.86640656605494e-05
10.023956043956,2.81554655149977e-05
10.0703296703297,2.76796456015466e-05
10.1167032967033,2.72292758575044e-05
10.1630769230769,2.67971347214774e-05
10.2094505494505,2.63763930353058e-05
10.2558241758242,2.59608816403206e-05
10.3021978021978,2.55453308791707e-05
10.3485714285714,2.51255711424659e-05
10.3949450549451,2.46986849791912e-05
10.4413186813187,2.426310312892e-05
10.4876923076923,2.38186391200211e-05
10.5340659340659,2.33664597675344e-05
10.5804395604396,2.29089919133038e-05
10.6268131868132,2.24497689518288e-05
10.6731868131868,2.19932239098866e-05
10.7195604395604,2.15444388966201e-05
10.7659340659341,2.11088633977799e-05
10.8123076923077,2.06920159410428e-05
10.8586813186813,2.02991849220381e-05
10.9050549450549,1.99351447126457e-05
10.9514285714286,1.96039024983869e-05
10.9978021978022,1.93084896109649e-05
11.0441758241758,1.90508085173315e-05
11.0905494505494,1.88315432582418e-05
11.1369230769231,1.86501372239782e-05
11.1832967032967,1.85048379880175e-05
11.2296703296703,1.83928047910324e-05
11.276043956044,1.83102704768688e-05
11.3224175824176,1.82527465011712e-05
11.3687912087912,1.82152572842304e-05
11.4151648351648,1.8192588816308e-05
11.4615384615385,1.81795361204558e-05
11.5079120879121,1.81711349254173e-05
11.5542857142857,1.81628646103618e-05
11.6006593406593,1.81508119951719e-05
11.647032967033,1.81317886522633e-05
11.6934065934066,1.81033978616417e-05
11.7397802197802,1.80640508599912e-05
11.7861538461538,1.80129353943434e-05
11.8325274725275,1.79499425545867e-05
11.8789010989011,1.78755602411165e-05
11.9252747252747,1.77907432906101e-05
11.9716483516484,1.76967711585327e-05
12.018021978022,1.75951041252665e-05
12.0643956043956,1.74872482940263e-05
12.1107692307692,1.73746382734782e-05
12.1571428571429,1.72585445177344e-05
12.2035164835165,1.71400099925963e-05
12.2498901098901,1.70198183288254e-05
12.2962637362637,1.6898493095414e-05
12.3426373626374,1.67763254562078e-05
12.389010989011,1.66534254218019e-05
12.4353846153846,1.65297903078943e-05
12.4817582417582,1.6405382958407e-05
12.5281318681319,1.62802118430002e-05
12.5745054945055,1.61544053066859e-05
12.6208791208791,1.60282730027211e-05
12.6672527472527,1.59023488063143e-05
12.7136263736264,1.57774111777572e-05
12.76,1.56544788837319e-05
12.8063736263736,1.55347820416907e-05
12.8527472527473,1.54197104654678e-05
12.8991208791209,1.53107431079741e-05
12.9454945054945,1.52093638841227e-05
12.9918681318681,1.5116970207334e-05
13.0382417582418,1.50347811155196e-05
13.0846153846154,1.49637518679617e-05
13.130989010989,1.49045013763849e-05
13.1773626373626,1.4857257845968e-05
13.2237362637363,1.48218266346778e-05
13.2701098901099,1.47975827089158e-05
13.3164835164835,1.47834883135641e-05
13.3628571428571,1.47781347238587e-05
13.4092307692308,1.47798053374027e-05
13.4556043956044,1.47865560122818e-05
13.501978021978,1.47963075509777e-05
13.5483516483516,1.48069446268548e-05
13.5947252747253,1.48164152725411e-05
13.6410989010989,1.48228252846195e-05
13.6874725274725,1.48245225019308e-05
13.7338461538462,1.48201668146766e-05
13.7802197802198,1.48087828693382e-05
13.8265934065934,1.47897936517749e-05
13.872967032967,1.47630343591038e-05
13.9193406593407,1.47287471198111e-05
13.9657142857143,1.4687558116217e-05
14.0120879120879,1.46404394498199e-05
14.0584615384615,1.45886586375686e-05
14.1048351648352,1.45337189289887e-05
14.1512087912088,1.4477293705309e-05
14.1975824175824,1.44211580950192e-05
14.243956043956,1.43671206605598e-05
14.2903296703297,1.43169576289682e-05
14.3367032967033,1.42723517057508e-05
14.3830769230769,1.42348370705726e-05
14.4294505494506,1.42057517398459e-05
14.4758241758242,1.41861981165575e-05
14.5221978021978,1.4177012240073e-05
14.5685714285714,1.4178741994756e-05
14.6149450549451,1.41916343238944e-05
14.6613186813187,1.42156313079272e-05
14.7076923076923,1.42503747866737e-05
14.7540659340659,1.42952190219516e-05
14.8004395604396,1.43492507050452e-05
14.8468131868132,1.44113154178078e-05
14.8931868131868,1.44800494707955e-05
14.9395604395604,1.45539158878725e-05
14.9859340659341,1.46312432086045e-05
15.0323076923077,1.47102657602086e-05
15.0786813186813,1.47891641257371e-05
15.1250549450549,1.48661047088509e-05
15.1714285714286,1.49392775576085e-05
15.2178021978022,1.50069319340436e-05
15.2641758241758,1.5067409462705e-05
15.3105494505495,1.51191750097576e-05
15.3569230769231,1.51608456813523e-05
15.4032967032967,1.51912184372582e-05
15.4496703296703,1.52092967579028e-05
15.496043956044,1.52143165655126e-05
15.5424175824176,1.52057711947125e-05
15.5887912087912,1.51834346748117e-05
15.6351648351648,1.51473819916913e-05
15.6815384615385,1.50980044289056e-05
15.7279120879121,1.50360176433161e-05
15.7742857142857,1.49624599066425e-05
15.8206593406593,1.48786780216269e-05
15.867032967033,1.47862988522335e-05
15.9134065934066,1.46871852040555e-05
15.9597802197802,1.45833759202228e-05
16.0061538461538,1.44770114384438e-05
16.0525274725275,1.43702475626182e-05
16.0989010989011,1.42651616822418e-05
16.1452747252747,1.41636569534371e-05
16.1916483516484,1.40673708694545e-05
16.238021978022,1.39775950528548e-05
16.2843956043956,1.38952128969761e-05
16.3307692307692,1.38206608304428e-05
16.3771428571429,1.37539175036732e-05
16.4235164835165,1.3694523199072e-05
16.4698901098901,1.36416294091465e-05
16.5162637362637,1.35940760208148e-05
16.5626373626374,1.35504911297223e-05
16.609010989011,1.35094064285943e-05
16.6553846153846,1.34693795879255e-05
16.7017582417582,1.34291142461277e-05
16.7481318681319,1.33875682507115e-05
16.7945054945055,1.33440416606093e-05
16.8408791208791,1.32982376639177e-05
16.8872527472527,1.32502918354044e-05
16.9336263736264,1.32007678378063e-05
16.98,1.31506205000882e-05
17.0263736263736,1.31011299081921e-05
17.0727472527473,1.3053812457005e-05
17.1191208791209,1.30103165163417e-05
17.1654945054945,1.29723113049439e-05
17.2118681318681,1.29413776737495e-05
17.2582417582418,1.29189087914801e-05
17.3046153846154,1.2906027306783e-05
17.350989010989,1.29035236099282e-05
17.3973626373626,1.29118175636068e-05
17.4437362637363,1.29309437719619e-05
17.4901098901099,1.29605583603746e-05
17.5364835164835,1.29999635634761e-05
17.5828571428571,1.3048145325823e-05
17.6292307692308,1.31038186946883e-05
17.6756043956044,1.31654760309774e-05
17.721978021978,1.32314339050796e-05
17.7683516483517,1.32998758327673e-05
17.8147252747253,1.33688895451962e-05
17.8610989010989,1.34364990547421e-05
17.9074725274725,1.35006931554921e-05
17.9538461538462,1.3559452993827e-05
18.0002197802198,1.36107818232857e-05
18.0465934065934,1.36527399501951e-05
18.092967032967,1.36834871905207e-05
18.1393406593407,1.37013339774399e-05
18.1857142857143,1.3704800731533e-05
18.2320879120879,1.36926834261884e-05
18.2784615384615,1.36641216679299e-05
18.3248351648352,1.36186642799624e-05
18.3712087912088,1.35563265136288e-05
18.4175824175824,1.34776327520937e-05
18.463956043956,1.33836389817621e-05
18.5103296703297,1.32759303826005e-05
18.5567032967033,1.31565910464498e-05
18.6030769230769,1.30281449240572e-05
18.6494505494506,1.28934694282226e-05
18.6958241758242,1.2755685454856e-05
18.7421978021978,1.2618029694437e-05
18.7885714285714,1.24837167823272e-05
18.8349450549451,1.23557999089527e-05
18.8813186813187,1.2237038870812e-05
18.9276923076923,1.21297841511514e-05
18.9740659340659,1.20358845082477e-05
19.0204395604396,1.19566238207639e-05
19.0668131868132,1.18926907512343e-05
19.1131868131868,1.18441823376071e-05
19.1595604395604,1.18106401255071e-05
19.2059340659341,1.17911151251991e-05
19.2523076923077,1.17842559098074e-05
19.2986813186813,1.17884127188261e-05
19.3450549450549,1.18017495955918e-05
19.3914285714286,1.18223564132383e-05
19.4378021978022,1.18483531157157e-05
19.4841758241758,1.18779795493206e-05
19.5305494505495,1.19096657714022e-05
19.5769230769231,1.1942079549769e-05
19.6232967032967,1.19741497446355e-05
19.6696703296703,1.20050662281215e-05
19.716043956044,1.20342587895595e-05
19.7624175824176,1.20613589670462e-05
19.8087912087912,1.20861498382652e-05
19.8551648351648,1.21085094360519e-05
19.9015384615385,1.21283536056729e-05
19.9479120879121,1.21455838087966e-05
19.9942857142857,1.21600446548927e-05
20.0406593406593,1.21714948828132e-05
20.087032967033,1.21795942213488e-05
20.1334065934066,1.21839071359993e-05
20.1797802197802,1.21839230304838e-05
20.2261538461538,1.21790911202439e-05
20.2725274725275,1.21688670233205e-05
20.3189010989011,1.21527671955847e-05
20.3652747252747,1.21304267248962e-05
20.4116483516484,1.21016557214292e-05
20.458021978022,1.20664896045667e-05
20.5043956043956,1.20252289734943e-05
20.5507692307692,1.19784654222906e-05
20.5971428571429,1.19270905682333e-05
20.6435164835165,1.18722866398587e-05
20.6898901098901,1.18154981477204e-05
20.7362637362637,1.17583853622476e-05
20.7826373626374,1.17027614782499e-05
20.829010989011,1.16505163891031e-05
20.8753846153846,1.16035308691777e-05
20.9217582417582,1.15635856255721e-05
20.9681318681319,1.15322700971111e-05
21.0145054945055,1.15108960303106e-05
21.0608791208791,1.15004207418938e-05
21.1072527472527,1.15013845910738e-05
21.1536263736264,1.1513866549272e-05
21.2,1.15374608979355e-05
21.2463736263736,1.15712770441035e-05
21.2927472527473,1.16139632647539e-05
21.3391208791209,1.16637539291651e-05
21.3854945054945,1.17185384648412e-05
21.4318681318681,1.17759490935273e-05
21.4782417582418,1.18334632389833e-05
21.5246153846154,1.18885155668436e-05
21.570989010989,1.19386139242762e-05
21.6173626373626,1.19814530597375e-05
21.6637362637363,1.20150199634511e-05
21.7101098901099,1.20376850010955e-05
21.7564835164835,1.20482737171088e-05
21.8028571428571,1.20461152344301e-05
21.8492307692308,1.20310645215199e-05
21.8956043956044,1.20034973563725e-05
21.941978021978,1.19642784901674e-05
21.9883516483516,1.1914705184044e-05
22.0347252747253,1.1856429838385e-05
22.0810989010989,1.17913667357986e-05
22.1274725274725,1.17215888720179e-05
22.1738461538462,1.16492213733662e-05
22.2202197802198,1.15763380488104e-05
22.2665934065934,1.15048671917579e-05
22.312967032967,1.14365118658624e-05
22.3593406593407,1.13726886540906e-05
22.4057142857143,1.13144873288022e-05
22.4520879120879,1.1262652244543e-05
22.4984615384615,1.12175846086673e-05
22.5448351648352,1.11793632901328e-05
22.5912087912088,1.11477806107701e-05
22.6375824175824,1.11223887250471e-05
22.683956043956,1.11025517953673e-05
22.7303296703297,1.10874992284138e-05
22.7767032967033,1.10763757274492e-05
22.8230769230769,1.10682847677928e-05
22.8694505494506,1.10623232160437e-05
22.9158241758242,1.1057606063187e-05
22.9621978021978,1.10532814930893e-05
23.0085714285714,1.10485376309902e-05
23.0549450549451,1.10426031991351e-05
23.1013186813187,1.10347448652919e-05
23.1476923076923,1.10242642580398e-05
23.1940659340659,1.10104974346167e-05
23.2404395604396,1.0992819057117e-05
23.2868131868132,1.09706527307659e-05
23.3331868131868,1.09434879806786e-05
23.3795604395604,1.09109033039449e-05
23.4259340659341,1.08725937487435e-05
23.4723076923077,1.08284006496379e-05
23.5186813186813,1.07783405766621e-05
23.5650549450549,1.07226302953941e-05
23.6114285714286,1.06617046122888e-05
23.6578021978022,1.05962243849773e-05
23.7041758241758,1.05270726684815e-05
23.7505494505495,1.04553378747885e-05
23.7969230769231,1.03822838545396e-05
23.8432967032967,1.03093078653685e-05
23.8896703296703,1.02378883718572e-05
23.936043956044,1.01695254380623e-05
23.9824175824176,1.01056770551623e-05
24.0287912087912,1.00476950494927e-05
24.0751648351648,9.99676422422119e-06
24.1215384615385,9.95384811419907e-06
24.1679120879121,9.91964421708034e-06
24.2142857142857,9.89455086413778e-06
24.2606593406593,9.87864708406171e-06
24.307032967033,9.87168597004338e-06
24.3534065934066,9.87310125883418e-06
24.3997802197802,9.88202613356438e-06
24.4461538461538,9.89732271655699e-06
24.4925274725275,9.91762035061626e-06
24.5389010989011,9.9413605825013e-06
24.5852747252747,9.96684674593443e-06
24.6316483516484,9.99229616288177e-06
24.678021978022,1.00158931995264e-05
24.7243956043956,1.00358416813139e-05
24.7707692307692,1.0050415445377e-05
24.8171428571429,1.00580060515504e-05
24.8635164835165,1.00571668596105e-05
24.9098901098901,1.00466527987923e-05
24.9562637362637,1.00254552087766e-05
25.0026373626374,9.99283113457556e-06
25.049010989011,9.94832643574134e-06
25.0953846153846,9.89179205263645e-06
25.1417582417582,9.82339278860358e-06
25.1881318681319,9.74360804145798e-06
25.2345054945055,9.65322406680764e-06
25.2808791208791,9.55331758410064e-06
25.3272527472527,9.44523083669425e-06
25.3736263736264,9.33053857100576e-06
25.42,9.2110077792777e-06
25.4663736263736,9.08855142246204e-06
25.5127472527473,8.96517767952376e-06
25.5591208791209,8.84293652515445e-06
25.6054945054945,8.72386559400135e-06
25.6518681318681,8.60993732986593e-06
25.6982417582418,8.50300933761284e-06
25.7446153846154,8.40477965964116e-06
25.790989010989,8.31674840380346e-06
25.8373626373626,8.24018677992166e-06
25.8837362637363,8.17611418733727e-06
25.9301098901099,8.12528356848355e-06
25.9764835164835,8.08817483494165e-06
26.0228571428571,8.06499581126715e-06
26.0692307692308,8.05568985111985e-06
26.1156043956044,8.05994907618342e-06
26.161978021978,8.07723207973528e-06
26.2083516483516,8.10678492449503e-06
26.2547252747253,8.14766434209776e-06
26.3010989010989,8.19876219602843e-06
26.3474725274725,8.25883048220827e-06
26.3938461538462,8.3265063882367e-06
26.4402197802198,8.4003371871425e-06
26.4865934065934,8.47880497671511e-06
26.532967032967,8.56035146417788e-06
26.5793406593407,8.64340311431416e-06
26.6257142857143,8.726397008856e-06
26.6720879120879,8.80780769561016e-06
26.7184615384615,8.88617513701784e-06
26.7648351648352,8.9601336106411e-06
26.8112087912088,9.02844109126315e-06
26.8575824175824,9.09000828964462e-06
26.903956043956,9.14392617882806e-06
26.9503296703297,9.18949055232454e-06
26.9967032967033,9.22622197637477e-06
27.0430769230769,9.25387946154043e-06
27.0894505494506,9.27246631600329e-06
27.1358241758242,9.28222696589415e-06
27.1821978021978,9.28363402770958e-06
27.2285714285714,9.27736556310116e-06
27.2749450549451,9.26427318466889e-06
27.3213186813187,9.24534244346421e-06
27.3676923076923,9.2216476349848e-06
27.4140659340659,9.19430372917008e-06
27.4604395604396,9.16441848808041e-06
27.5068131868132,9.13304792715004e-06
27.5531868131868,9.10115807275725e-06
27.5995604395604,9.06959547259072e-06
27.6459340659341,9.03906816184123e-06
27.6923076923077,9.01013784517792e-06
27.7386813186813,8.9832230148794e-06
27.7850549450549,8.95861169828734e-06
27.8314285714286,8.93648162546721e-06
27.8778021978022,8.91692493344347e-06
27.9241758241758,8.89997415708659e-06
27.9705494505495,8.88562624624029e-06
28.0169230769231,8.87386170184822e-06
28.0632967032967,8.86465660661195e-06
28.1096703296703,8.85798626502059e-06
28.156043956044,8.85382025909486e-06
28.2024175824176,8.85210984602596e-06
28.2487912087912,8.85276964302078e-06
28.2951648351648,8.85565634408129e-06
28.3415384615385,8.86054769832847e-06
28.3879120879121,8.8671250905649e-06
28.4342857142857,8.87496278548664e-06
28.4806593406593,8.88352625544464e-06
28.527032967033,8.89218107745263e-06
28.5734065934066,8.9002127609283e-06
28.6197802197802,8.90685667719913e-06
28.6661538461538,8.91133613553066e-06
28.7125274725275,8.91290571050095e-06
28.7589010989011,8.91089627218336e-06
28.8052747252747,8.90475787136344e-06
28.8516483516484,8.89409671511458e-06
28.898021978022,8.8787029204483e-06
28.9443956043956,8.85856650400819e-06
28.9907692307692,8.8338800711805e-06
29.0371428571429,8.80502780483381e-06
29.0835164835165,8.77256150952253e-06
29.1298901098901,8.73716553216686e-06
29.1762637362637,8.69961326027634e-06
29.2226373626374,8.66071852237178e-06
29.269010989011,8.62128553986265e-06
29.3153846153846,8.58206109351896e-06
29.3617582417582,8.5436922883319e-06
29.4081318681319,8.5066927702115e-06
29.4545054945055,8.47141952698903e-06
29.5008791208791,8.43806156537297e-06
29.5472527472527,8.40664086830985e-06
29.5936263736264,8.37702517281564e-06
29.64,8.34895132626381e-06
29.6863736263736,8.3220573256172e-06
29.7327472527473,8.29592065066996e-06
29.7791208791209,8.27010018593557e-06
29.8254945054945,8.24417889026555e-06
29.8718681318681,8.21780441183536e-06
29.9182417582418,8.19072504399968e-06
29.9646153846154,8.16281875435808e-06
30.010989010989,8.13411347124274e-06
30.0573626373626,8.10479735250355e-06
30.1037362637363,8.07521836306866e-06
30.1501098901099,8.04587312109252e-06
30.1964835164835,8.01738560709347e-06
30.2428571428571,7.99047693483736e-06
30.2892307692308,7.96592792495919e-06
30.3356043956044,7.94453667135314e-06
30.381978021978,7.92707361768354e-06
30.4283516483517,7.91423684322291e-06
30.4747252747253,7.90661027702487e-06
30.5210989010989,7.90462741002733e-06
30.5674725274725,7.90854276006122e-06
30.6138461538462,7.91841288097013e-06
30.6602197802198,7.93408812202509e-06
30.7065934065934,7.95521567583896e-06
30.752967032967,7.98125374811085e-06
30.7993406593407,8.01149599099447e-06
30.8457142857143,8.04510471381964e-06
30.8920879120879,8.08115086589167e-06
30.9384615384615,8.11865841300199e-06
30.9848351648352,8.15665052678522e-06
31.0312087912088,8.19419498437188e-06
31.0775824175824,8.2304463297813e-06
31.123956043956,8.26468265835293e-06
31.1703296703297,8.29633531884679e-06
31.2167032967033,8.32501034310106e-06
31.2630769230769,8.35050096389362e-06
31.3094505494506,8.37279112135133e-06
31.3558241758242,8.39205034482986e-06
31.4021978021978,8.40862079720044e-06
31.4485714285714,8.42299756011712e-06
31.4949450549451,8.43580341363384e-06
31.5413186813187,8.44775942651852e-06
31.5876923076923,8.45965264187156e-06
31.6340659340659,8.47230204256318e-06
31.6804395604396,8.48652384431208e-06
31.7268131868132,8.50309702356807e-06
31.7731868131868,8.52272987166448e-06
31.8195604395604,8.54602829710363e-06
31.8659340659341,8.57346658454682e-06
31.9123076923077,8.60536135975332e-06
31.9586813186813,8.64184958942681e-06
32.0050549450549,8.68287153797679e-06
32.0514285714286,8.72815967645794e-06
32.0978021978022,8.77723455649994e-06
32.1441758241758,8.82940859051435e-06
32.1905494505495,8.88379849343201e-06
32.2369230769231,8.93934682792385e-06
32.2832967032967,8.99485265779647e-06
32.3296703296703,9.04901077396706e-06
32.376043956044,9.10045835199514e-06
32.4224175824176,9.14782728149512e-06
32.4687912087912,9.18979983681685e-06
32.5151648351648,9.22516489856525e-06
32.5615384615385,9.25287164531657e-06
32.6079120879121,9.27207756046116e-06
32.6542857142857,9.28218776798693e-06
32.7006593406593,9.28288312751278e-06
32.747032967033,9.27413516203847e-06
32.7934065934066,9.25620671633554e-06
32.8397802197802,9.22963818368023e-06
32.8861538461538,9.19522011351196e-06
32.9325274725275,9.15395393642739e-06
32.9789010989011,9.10700333287485e-06
33.0252747252747,9.05563935762071e-06
33.0716483516484,9.00118276346262e-06
33.118021978022,8.9449470205773e-06
33.1643956043956,8.88818530659744e-06
33.2107692307692,8.83204427893825e-06
33.2571428571429,8.77752679051923e-06
33.3035164835165,8.72546494496582e-06
33.3498901098901,8.67650408749326e-06
33.3962637362637,8.631097570967e-06
33.4426373626374,8.58951148995005e-06
33.489010989011,8.55183808708949e-06
33.5353846153846,8.51801623054797e-06
33.5817582417582,8.48785723771567e-06
33.6281318681319,8.46107435512509e-06
33.6745054945055,8.43731435495849e-06
33.7208791208791,8.41618992155863e-06
33.7672527472527,8.39731172173244e-06
33.8136263736264,8.38031923217009e-06
33.86,8.36490950257204e-06
33.9063736263736,8.35086305082375e-06
33.9527472527473,8.33806602592507e-06
33.9991208791209,8.32652766553079e-06
34.0454945054945,8.31639196429892e-06
34.0918681318681,8.30794241181561e-06
34.1382417582418,8.30159870900487e-06
34.1846153846154,8.29790457351328e-06
34.230989010989,8.29750612228005e-06
34.2773626373626,8.30112087253166e-06
34.3237362637363,8.30949810151162e-06
34.3701098901099,8.32337209374e-06
34.4164835164835,8.34341060368969e-06
34.4628571428571,8.37016157918341e-06
34.5092307692308,8.40400173203517e-06
34.5556043956044,8.44509082306562e-06
34.601978021978,8.49333548610041e-06
34.6483516483516,8.54836601900966e-06
34.6947252747253,8.6095288261343e-06
